set,cardnumber,name,title,unique,card type,aspects,cost,traits,ability text,leader unit ability text,arena,power,hp,rarity,artist,previewdate,preview source,preview link,cardid,invisiblepower,invisiblehp,invisibledamage,invisibledraw,keyword_1,keyword_1_conditional,keyword_2,keyword_2_conditional,keyword_3,keyword_3_conditional,Makes_Droids,Makes_Clones,Makes_Ties,Heals,Ramps,Makes_X_Wings,Indirect,Makes Force,Readies,Bounce,Cannot_Attack,Makes_Spies,Disclose_Symbols,Cheat_Action,Exhaust,Capture,Multideploy
JTL,088,Captain Phasma,On My Command,True,Unit,"Command,Villainy",5,"First Order,Trooper",{p}{b}When Played/On Attack:{/b} You may give another {trait}First Order{/trait} unit {powerplus:2}/{hpplus:2} for this phase.{/p},NULL,0,5,6,2,Hoan Nguyen,2025-01-31,Nelson All Over Cards,https://www.youtube.com/watch?v=CiKKXUOEJ5c,871,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,089,The Invisible Hand,Crawling with Vultures,True,Unit,"Command,Villainy",6,"Separatist,Vehicle,Capital Ship","{p}{b}When Played/When this unit completes an attack{/b} {i}(and survives{/i}{b}:{/b} You may search the top 8 cards of your deck for a {droid} unit, reveal it, and draw it. If it costs 2 or less, you may play it for free. {i}(Put the other cards on the bottom of your deck in a random order.){/i}{/p}",NULL,1,6,6,3,Kursad Karatas,2025-01-17,Kawa,https://www.youtube.com/watch?v=jLUSDJLPAog,815,2,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,090,Executor,Might of the Empire,True,Unit,"Command,Villainy",11,"Imperial,Vehicle,Capital Ship","{p}{overwhelm}{/p}

{p}{b}When Played/On Attack/When Defeated:{/b} Create 3 TIE Fighter tokens.{/p}",,1,12,12,4,French Carlomagno,2025-02-17,FFG,https://www.instagram.com/unlimitedffg/reel/DGLg13Ns2oJ/,NULL,NULL,NULL,NULL,NULL,Overwhelm,False,NULL,NULL,NULL,NULL,,,6,,,,,,,,,,,,,,
JTL,091,Apology Accepted,,False,Event,"Command,Villainy",1,Tactic,{p}Defeat a friendly unit. You may give 2 Experience tokens to a unit.{/p},,NULL,NULL,NULL,2,Ario Murti,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,092,Scramble Fighters,,False,Event,"Command,Villainy",7,Supply,{p}Create 8 TIE Fighter tokens and ready them. They can't attack bases for this phase.{/p},,NULL,NULL,NULL,4,Johnny Morrow,2025-02-20,Jedi News,https://www.jedinews.com/gaming/articles/exclusive-reveal-of-two-new-cards-from-star-wars-unlimited-jump-to-lightspeed/,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,093,Nien Nunb,Loyal Co-Pilot,True,Unit,"Command,Heroism",1,"Rebel,Pilot","{p}This unit gets {powerplus:1}/{hpplus:0} for each other friendly {trait}Pilot{/trait} unit and upgrade.{/p}

{p}{keyword}Piloting{/keyword}{b} [{R1}{Command}{Heroism}]{/b}{/p}

{p}Attached unit gets {powerplus:1}/{hpplus:0} for each other friendly {trait}Pilot{/trait} unit and upgrade.{/p}",NULL,0,1,2,3,Marc Escachx,2025-01-17,CardMarket,https://www.cardmarket.com/en/Insight/Articles/exclusive-preview-cards-for-jump-to-lightspeed,818,1,0,0,0,Piloting,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,094,Luke Skywalker,You Still With Me?,True,Unit,"Command,Heroism",2,"Force,Rebel,Pilot","{p}{piloting} {b}[{R3}{Command}{Heroism}]{/b}{/p}

{p}If this upgrade would be defeated, you may instead move him to the ground arena as a unit and exhaust him.{/p}",,0,3,2,3,Johnny Morrow,2025-02-19,KTOD,https://www.youtube.com/watch?v=WAhyI3b1NgY,NULL,NULL,NULL,NULL,NULL,Piloting,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,095,Phoenix Squadron A-Wing,,False,Unit,"Command,Heroism",2,"Rebel,Vehicle,Fighter",,,1,3,2,1,Francois Cannels,2025-02-12,FFG Stream,https://www.youtube.com/watch?v=nDo7WQuNCUA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,096,Blue Leader,Scarif Air Support,True,Unit,"Command,Heroism",3,"Rebel,Vehicle,Fighter","{p}{ambush} {ambush-reminder}{/p}

{p}{b}When Played:{/b} You may pay {R2}. If you do, move this unit to the ground arena and give 2 Experience tokens to it. {i}(It's a ground unit.){/i}{/p}",NULL,1,3,3,2,Shane Molina,2025-01-08,FFG Stream,https://www.youtube.com/watch?v=Z-AtsyupS2U,820,0,0,0,0,Ambush,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,097,Leia Organa,"Pilots, To Your Stations",True,Unit,"Command,Heroism",3,"Rebel,Official","{p}{restore:1}{/p}

{p}{b}When Played:{/b} You may attack with a {trait}Pilot{/trait} unit or a unit with a {trait}Pilot{/trait} on it. It gets {powerplus:1}/{hpplus:0} and gains{restore:1} for this attack.{/p}",NULL,0,3,4,2,Nabetse Zitro,2025-01-22,FFG,https://starwarsunlimited.com/articles/disintegrating-the-odds,843,0,0,0,0,Restore,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,098,Snap Wexley,Resistance Recon Flier,True,Unit,"Command,Heroism",3,"Resistance,Pilot","{p}{b}When played as a unit/On Attack:{/b} The next {trait}Resistance{/trait} card you play this phase costs {R1} less.{/p}

{p}{keyword}Piloting{/keyword} {b}[{R2}{Command}{Heroism}]{/b}{/p}

{p}{b}When played as an upgrade:{/b} Search the top 5 cards of your deck for a {trait}Resistance{/trait} card, reveal it, and draw it.{/p}",NULL,0,2,5,3,Ario Murti,2025-01-27,Tabletop Misfits,https://www.youtube.com/watch?v=vGRZo7Rizd0,856,0,0,0,0,Piloting,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,099,Veteran Fleet Officer,,False,Unit,"Command,Heroism",3,Resistance,{p}{b}When Played:{/b} Create an X-Wing token.{/p},,0,2,1,1,Benjamin Paulus,2025-02-27,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,1,,,,,,,,,,,
JTL,100,Poe Dameron,One Hell of a Pilot,True,Unit,"Command,Heroism",4,"Resistance,Pilot","{p}{b}When played as a unit:{/b} Create an X-Wing token. You may attach this unit as an upgrade to a friendly {vehicle} unit without a {pilot} on it.{/p}

{p}{piloting} {b}[{R2}{Command}{Heroism}]{/b} {i}(You may play this as an upgrade on a friendly Vehicle without a Pilot.){/i}{/p}",,0,3,3,2,Axel Hutt,2025-02-12,FFG Stream,https://www.youtube.com/watch?v=nDo7WQuNCUA,NULL,NULL,NULL,NULL,NULL,Piloting,False,NULL,NULL,NULL,NULL,,,,,,1,,,,,,,,,,,
JTL,101,Red Leader,Form Up,True,Unit,"Command,Heroism",4,"Rebel,Vehicle,Fighter","{p}This unit costs {R1} less to play for each friendly {trait}Pilot{/trait} unit and upgrade.{/p}

{p}{b}When a {trait}Pilot{/trait} upgrade attaches to this unit:{/b} Create an X-Wing token.{/p}",NULL,1,3,4,2,Reno,2025-01-16,Wossy Plays,https://www.youtube.com/watch?app=desktop&v=5m1cyZtMwP8,812,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,0.25,,,,,,,,,,,
JTL,102,Resistance Blue Squadron,,False,Unit,"Command,Heroism",4,"Resistance,Vehicle,Fighter",{p}{b}When Played:{/b} You may deal damage to a unit equal to the number of friendly space unit.{/p},,1,3,4,1,Amad Mir,2025-02-26,,,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,103,Chewbacca,Faithful First Mate,True,Unit,"Command,Heroism",5,"Rebel,Wookiee,Pilot","{p}This unit can't be defeated or returned to hand by enemy card abilities.{/p}

{p}{keyword}Piloting{/keyword} {b}[{R3}{Command}{Heroism}]{/b}{/p}

Attached unit gains: “This unit can't be defeated or returned to hand by enemy card abilities.”",NULL,0,5,6,5,Aitor Prieto,2024-12-04,FFG,https://starwarsunlimited.com/articles/jump-to-lightspeed,797,0,0,0,0,Piloting,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,104,Raddus,Holdo's Final Command,True,Unit,"Command,Heroism",7,"Resistance,Vehicle,Capital Ship","{p-keyword-border}While you control another {trait}Resistance{/trait} card, this unit gains {sentinel}.{/p}

{p}{b}When Defeated:{/b} Deal damage equal to this unit's power to an enemy unit.{/p}",NULL,1,8,6,3,French Carlomagno,2025-01-28,Hunter & Friends,https://www.youtube.com/watch?v=3ZecY064uus,857,0,0,3,0,Sentinel,True,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,105,The Starhawk,Prototype Battleship,True,Unit,"Command,Heroism",9,"New Republic,Vehicle,Capital Ship","{p}{ambush}{/p}

{p}While paying costs, you pay half as many resources, rounded up.{/p}",,1,6,9,4,Eslam AboShady,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,Ambush,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,106,Unity of Purpose,,False,Event,"Command,Command",6,Plan,"{p}For each friendly unit with a different name, give each unit you control {powerplus:1}/{hpplus:1} for this phase.{/p}",,NULL,NULL,NULL,4,Axel Hutt,2025-02-27,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,107,Bunker Defender,,False,Unit,Command,1,"Imperial,Trooper","{p-keyword-border}While you control a Vehicle unit, this unit gains {sentinel}. {sentinel-reminder}{/p}",,0,2,1,1,JB Casacop,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,Sentinel,True,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,108,Clone Pilot,,False,Unit,Command,2,"Republic,Clone,Pilot",{p}{piloting} {b}[{R2}{Command}]{/b}{/p},,0,2,2,1,Afif Khaled,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,Piloting,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,109,Jarek Yeager,Coordinating with the Resistance,True,Unit,Command,2,"Resistance,Pilot","{p}{piloting} {b}[{R2}{Command}]{/b} {piloting-reminder}{/p}

{p-keyword-border}While you control a ground unit and a space unit, attached unit gains {sentinel}.{/p}",,0,2,3,2,Facundo Moyano,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,Piloting,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,110,Scouting Headhunter,,False,Unit,Command,2,"Fringe,Vehicle,Fighter",{p-keyword-border-shaded}{sentinel} {sentinel-reminder}{/p},,1,2,1,1,Ario Anindito,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,Sentinel,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,111,Seasoned Fleet Admiral,,False,Unit,Command,2,"Rebel,Twi'lek,Official","{p}{raid:1}{/p}

{p}{b}When an opponent draws 1 or more cards during the action phase:{/b} You may give an Experience token to a unit.{/p}",,0,1,4,3,Earl John Dela Cruz,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,Raid,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,112,Eager Escort Fighter,,False,Unit,Command,3,"New Republic,Vehicle,Fighter",{p}{ambush} {ambush-reminder}{/p},,1,4,1,1,Ario Anindito,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,Ambush,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,113,Homestead Militia,NULL,False,Unit,Command,3,"Fringe,Trooper","{p-keyword-border}While you control 6 or more resources, this unit gains {sentinel}. {i}(Units in this arena can't attack your non-Sentinel units or your base.){/i}{/p}",NULL,0,3,4,1,Joshua Carson,NULL,,,121,0,0,0,0,Sentinel,True,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,114,Adept ARC-170,,False,Unit,Command,4,"Republic,Vehicle,Fighter","{p}{restore:2} {i}(When this unit attacks, heal 2 damage from your base.){/i}{/p}",,1,3,4,1,French Carlomagno,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,Restore,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,115,Clone Combat Squadron,,False,Unit,Command,4,"Republic,Vehicle,Fighter",{p}This unit gets {powerplus:1}/{hpplus:1} for each other friendly space unit.{/p},,1,3,3,2,Timo Peter,2025-02-26,,,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,116,Dornean Gunship,,False,Unit,Command,5,"Rebel,Vehicle,Capital Ship",{p}{b}When Played:{/b} Deal indirect damage to a player equal to the number of Vehicle units you control. {i}(That player assigns that much unpreventable damage among their base and units.){/i}{/p},,1,4,6,2,Axel Hutt,2025-02-26,,,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,2,,,,,,,,,,
JTL,117,General Draven,Doing What Must Be Done,True,Unit,Command,5,"Rebel,Official",{p}{b}When Played/On Attack:{/b} Create an X-Wing token.{/p},NULL,0,2,5,3,Johnny Morrow,2025-01-06,FFG,https://www.instagram.com/unlimitedffg/reel/DEfXcq8Ppm5/,791,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,1,,,,,,,,,,,
JTL,118,MC30 Assault Frigate,,False,Unit,Command,5,"Rebel,Vehicle,Capital Ship","{p}{overwhelm} {overwhelm-reminder}{/p}

{p}{raid:1} {i}(This unit gets +1/+0 while attacking.){/i}{/p}",,1,5,5,1,Kursad Karatas,2025-02-25,,,NULL,NULL,NULL,NULL,NULL,Overwhelm,False,Raid,False,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,119,Resupply Carrier,NULL,False,Unit,Command,6,"Imperial,Vehicle,Capital Ship",{p}{b}When Played:{/b} You may put the top card of your deck into play as a resource.{/p},NULL,1,4,5,1,Francois Cannels,2025-01-15,TowerNumberNine,https://www.youtube.com/watch?v=CjWNBw40xIM,809,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,1,,,,,,,,,,,,
JTL,120,Dorsal Turret,,False,Upgrade,Command,1,"Modification,Weapon","{p}Attach to a {vehicle} unit.{/p}

{p}Attached unit gains: ""{b}When this unit deals combat damage to a unit while attacking:{/b} Defeat that unit.""{/p}",,NULL,NULL,NULL,1,French Carlomagno,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,121,Salvage,,False,Event,Command,0,Supply,"Play a {vehicle} unit from your discard pile {i}(paying its cost){/i}. Then, deal 1 damage to it.",,NULL,NULL,NULL,2,French Carlomagno,2025-02-19,KTOD,https://www.youtube.com/watch?v=WAhyI3b1NgY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,122,All Wings Report In,,False,Event,Command,1,Plan,"{p}Exhaust up to 2 friendly space units. For each unit exhausted this way, create an X-Wing token.{/p}",,NULL,NULL,NULL,1,JB Casacop,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,123,Dogfight,,False,Event,Command,1,Tactic,"{p}Attack with a unit, even if it's exhausted. That unit can't attack bases for this attack.{/p}",,NULL,NULL,NULL,2,Ario Murti,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,124,Tandem Assault,NULL,False,Event,Command,1,Tactic,"{p}Attack with a space unit. If you do, attack with a ground unit, and that ground unit gets {powerplus:2}/{hpplus:0} for this attack.{/p}",NULL,NULL,NULL,NULL,1,Earl John Dela Cruz,2024-12-04,FFG,https://starwarsunlimited.com/articles/jump-to-lightspeed,783,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,125,Air Superiority,,False,Event,Command,2,Tactic,"{p}If you control more space units than your opponent, deal 4 damage to a ground unit that opponent controls.{/p}",,NULL,NULL,NULL,1,Kyle Petchock,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,126,Eject,,False,Event,Command,2,Gambit,"{p}Detach a {pilot} upgrade, move it to the ground arena as a unit, and exhaust it. Draw a card.{/p}",,NULL,NULL,NULL,3,French Carlomagno,2025-02-11,Thorrk's Hot Takes,https://www.youtube.com/watch?v=WSRGtObZ0ko,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,127,Lightspeed Assault,,False,Event,Command,2,Gambit,"{p}Defeat a friendly space unit and deal damage equal to its power to an enemy space unit. If you do, deal indirect damage equal to the enemy unit's power to its controller.{/p}",,NULL,NULL,NULL,3,Johnny Morrow,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,128,Prepare for Takeoff,NULL,False,Event,Command,2,Plan,"{p}Search the top 8 cards of your deck for up to 2 {vehicle} units, reveal them, and draw them. {i}(Put the other cards on the bottom of your deck in a random order.){/i}{/p}",NULL,NULL,NULL,NULL,1,Ario Murti,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,129,Focus Fire,,False,Event,Command,4,Tactic,{p}Choose a unit. Each friendly {vehicle} unit in the same arena deals damage equal to its power to that unit.{/p},,NULL,NULL,NULL,1,Axel Hutt,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,130,Timely Reinforcements,,False,Event,Command,5,Tactic,"{p}Choose an opponent. For every 2 resources they control, create an X-Wing token and give it {sentinel} this phase. {i}(Units in its arena can't attack your non-Sentinel units or your base.){/i}{/p}",,NULL,NULL,NULL,2,Amad Mir,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,131,Turbolaser Salvo,NULL,False,Event,Command,7,Tactic,{p}Choose an arena. A friendly space unit deals damage equal to its power to each enemy unit in that arena.{/p},NULL,NULL,NULL,NULL,4,Reno,2025-01-29,FFG Stream,https://www.youtube.com/watch?v=nv-RapPidAM,866,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,132,First Order Stormtrooper,NULL,False,Unit,"Aggression,Villainy",1,"First Order,Trooper",{p}{b}On Attack/When Defeated:{/b} Deal 1 indirect damage to a player.{/p},NULL,0,2,1,1,Shane Molina,2025-01-22,FFG Stream,https://www.youtube.com/watch?v=AhUIFlimOoE,835,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,2,,,,,,,,,,
JTL,133,Allegiant General Pryde,Ruthless and Loyal,True,Unit,"Aggression,Villainy",2,"First Order,Official","{p}{b}When indirect damage is dealt to a unit:{/b} You may defeat a non-unique upgrade on it.{/p}

{p}{b}On Attack:{/b} If you have the initiative, deal 2 indirect damage to a player.{/p}",NULL,0,2,3,3,Tatsiana Maksimuk,2025-01-08,FFG,https://www.instagram.com/unlimitedffg/reel/DEkg93Etq5a/,792,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,1,,,,,,,,,,
JTL,134,General Hux,"No Terms, No Surrender",True,Unit,"Aggression,Villainy",2,"First Order,Official","{p}Each other friendly {trait}First Order{/trait} unit gains {raid:1}. {i}(They get +1/+0 while attacking.){/i}{/p}

Action [{T}]: If you played a {trait}First Order{/trait} card this phase, draw a card.",NULL,0,1,4,2,David Buisan,2025-01-30,Artificery,https://www.youtube.com/watch?v=xrx7uTBG918,868,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,135,Special Forces TIE Fighter,NULL,False,Unit,"Aggression,Villainy",2,"First Order,Vehicle,Fighter","{p}{b}When Played:{/b} If an opponent controls more space units than you, ready this unit.{/p}",NULL,1,2,3,1,Ario Anindito,2025-01-30,Artificery,https://www.youtube.com/watch?v=xrx7uTBG918,869,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,0.5,,,,,,,,
JTL,136,Prototype TIE Advanced,,False,Unit,"Aggression,Villainy",3,"Imperial,Vehicle,Fighter",,,1,4,3,1,Ignacio Bazan Lazcano,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,137,Vonreg's TIE Interceptor,Ace of the First Order,True,Unit,"Aggression,Villainy",3,"First Order,Vehicle,Fighter","{p}While this unit has 4 or more power, it gains {overwhelm}. {overwhelm-reminder}{/p}

{p}While this unit has 6 or more power, it gains {raid:1}. {i}(It gets +1/+0 while attacking.){/i}{/p}",,1,3,4,2,Stephen Zavala,2025-02-20,Jedi News,https://www.jedinews.com/gaming/articles/exclusive-reveal-of-two-new-cards-from-star-wars-unlimited-jump-to-lightspeed/,NULL,NULL,NULL,NULL,NULL,Overwhelm,True,Raid,True,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,138,Decimator of Dissidents,,False,Unit,"Aggression,Villainy",4,"Imperial,Vehicle,Transport","{p}If you deal indirect damage this phase, this unit costs {R1} less to play.{/p}

{p}{overwhelm} {overwhelm-reminder}{/p}",,1,3,5,2,Fernando Correa,2025-02-27,,,NULL,NULL,NULL,NULL,NULL,Overwhelm,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,139,Dengar,Crude and Slovenly,True,Unit,"Aggression,Villainy",4,"Underworld,Bounty Hunter,Pilot","{p}{keyword}Piloting{/keyword}{b} [{R2}{Aggression}{Villainy}]{/b}{/p}

{p}Attached unit gains: ""{b}On Attack:{/b} Deal 2 indirect damage to a player. If this unit is an {underworld} unit, deal 3 indirect damage instead.""{/p}",NULL,0,5,4,2,Reno,2025-01-22,FFG Stream,https://www.youtube.com/watch?v=AhUIFlimOoE,834,0,0,0,0,Piloting,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,140,IG-2000,Assassin's Aggressor,True,Unit,"Aggression,Villainy",4,"Underworld,Vehicle,Transport","{p}{overwhelm}{/p}

{p}{b}When Played:{/b} Deal 1 damage to each of up to 3 units.{/p}",NULL,1,3,4,3,Ignacio Bazan Lazcano,2025-01-22,FFG,https://starwarsunlimited.com/articles/disintegrating-the-odds,836,0,0,2,0,Overwhelm,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,141,IG-88,Murderous Phlutdroid,True,Unit,"Aggression,Villainy",5,"Underworld,Droid,Bounty Hunter,Pilot","While an enemy unit is damage, this unit gets {powerplus:3}/{hpplus:0}.

{p}{keyword}Piloting{/keyword}{b} [{R2}{Aggression}{Villainy}]{/b}{/p}

Attached unit gains: ""While an enemy unit is damaged, this unit gets {powerplus:3}/{hpplus:0}.""",NULL,0,4,5,3,JB Casacop,2025-01-22,FFG,https://starwarsunlimited.com/articles/disintegrating-the-odds,839,2,0,0,0,Piloting,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,142,Darth Vader,Scourge of Squadrons,True,Unit,"Aggression,Villainy",6,"Force,Imperial,Sith,Pilot","{p}{piloting} {b}[{R3}{Aggression}{Villainy}]{/b}{/p}

{p}Attached unit gains: ""{b}On Attack:{/b} You may deal 1 damage to a unit. If a unit is defeated this way, you may deal 1 damage to a unit or base.""{/p}",,0,7,7,4,Ignacio Bazan Lazcano,2025-02-21,Fantha Tracks,https://www.fanthatracks.com/news/gaming/star-wars-unlimited-card-reveals-vader-and-falcon/,NULL,NULL,NULL,NULL,NULL,Piloting,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,143,Devastator,Hunting the Rebellion,True,Unit,"Aggression,Villainy",8,"Imperial,Vehicle,Capital Ship","{p}You assign all indirect damage you deal to opponents.{/p}

{p}{b}When Played:{/b} Deal 4 indirect damage to each opponent.{/p}",NULL,1,9,6,4,Francois Cannels,2025-01-14,FFG,https://www.instagram.com/unlimitedffg/reel/DEz9tRRvpcA/,803,0,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,144,No Disintegrations,NULL,False,Event,"Aggression,Villainy",3,Plan,{p}Deal damage to a non-leader unit equal to 1 less than its remaining HP.{/p},NULL,NULL,NULL,NULL,5,Ario Murti,2024-12-04,FFG,https://starwarsunlimited.com/articles/jump-to-lightspeed,784,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,145,BB-8,Happy Beeps,True,Unit,"Aggression,Heroism",1,"Resistance,Droid,Pilot","{p}{keyword}Piloting{/keyword} {b}[{R1}{Aggression}{Heroism}]{/b} {i}(You may play this as an upgrade on a friendly Vehicle without a Pilot.){/i}{/p}

{p}{b}When played as an upgrade:{/b}  You may pay {R2}. If you do, ready a {trait}Resistance{/trait} unit.{/p}",NULL,0,1,4,2,Arthur Mougne,2025-01-27,FFG,https://www.instagram.com/unlimitedffg/reel/DFVcGOONW8M/,854,0,0,0,0,Piloting,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,146,Massassi Tactical Officer,NULL,False,Unit,"Aggression,Heroism",1,Rebel,{p}{b}Action [{T}]:{/b} Attack with a {fighter} unit. It gets +2/+0 for this attack.{/p},NULL,0,0,4,1,Benjamin Paulus,2025-02-05,Roll for Crit,https://www.youtube.com/watch?v=5sNG5lJ5kzs,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,147,Black One,Straight At Them,True,Unit,"Aggression,Heroism",2,"Resistance,Vehicle,Fighter","{p}While this unit is upgraded, it gets {powerplus:1}/{hpplus:0}.{/p}

{p}{b}On Attack:{/b} If you control Poe Dameron {i}(as a unit, upgrade, or leader){/i}, you may deal 1 damage to a unit.{/p}",,1,2,3,3,Axel Hutt,2025-02-11,Thorrk's Hot Takes,https://www.youtube.com/watch?v=WSRGtObZ0ko,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
JTL,148,Frisk,Vanguard Loudmouth,True,Unit,"Aggression,Heroism",2,"New Republic,Pilot","{p}{keyword}Piloting{/keyword} {b}[{R2}{Aggression}{Heroism}]{/b}{/p}

{p}{b}When played as an upgrade:{/b} You may defeat an upgrade that costs 2 or less.{/p}",NULL,0,3,2,2,Aitor Prieto,2025-01-31,The Hobbyist Novice,https://www.youtube.com/watch?v=vT6P9FDFbdk,873,0,0,0,0,Piloting,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
